URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://molic-avc.gabriellesantosleandro.com/ValueSet/StrokeAmbVS,1.0.1,active,,StrokeAmbVS,ValueSet of Prestroke and Poststroke Functional Status: Ambulation,"This ValueSet defines the response values for the Prestroke and Poststroke Functional Status: Ambulation.","Questionnaire/PatientReportedBaseline,Questionnaire/PatientReportedNinetyDays,Questionnaire/PatientReportedDischargeOrSevenDays","Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/StrokeDressingVS,1.0.1,active,,StrokeDressingVS,ValueSet of Prestroke and Poststroke Functional Status: Dressing,"This ValueSet defines the response values for the Prestroke and Poststroke Functional Status: Dressing.","Questionnaire/PatientReportedBaseline,Questionnaire/PatientReportedNinetyDays,Questionnaire/PatientReportedDischargeOrSevenDays","Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/StrokeSevLocVS,1.0.1,active,,StrokeSevLocVS,ValueSet Categorizing the State of Consciousness according to the ICHOM standard.,"This ValueSet is based on the ICHOM standard and it indicates the patient's state of consciousness as measured upon arrival at the reference hospital.","Questionnaire/ClinicalResponseBaseline,StructureDefinition/StrokeSevLocExtension","Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/StrokeToiletingVS,1.0.1,active,,StrokeToiletingVS,ValueSet of Prestroke and Poststroke Functional Status: Toileting,"This ValueSet defines the response values for the Prestroke and Poststroke Functional Status: Toileting.","Questionnaire/PatientReportedBaseline,Questionnaire/PatientReportedNinetyDays,Questionnaire/PatientReportedDischargeOrSevenDays","Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/StrokeTypeVS,1.0.1,active,,StrokeTypeVS,ValueSet for stroke type based on ICHOM,"This ValueSet aims to categorize the stroke type according to the ICHOM standard.","Questionnaire/ClinicalResponseBaseline","Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/SymtDurVS,1.0.1,active,,SymtDurVS,ValueSet Categorizing the Duration of Stroke Symptoms,"ValueSet that categorizes the duration of stroke symptoms, considering the time from symptom onset to admission at the reference hospital.","StructureDefinition/SymtDurExtension,Questionnaire/ClinicalResponseBaseline","Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/cnes-valueset,1.0.1,active,,CNES_ValueSet,ValueSet of National Registry of Health Establishments (CNES - Cadastro Nacional de Estabelecimentos de Saúde),"This ValueSet details codes for Stroke Healthcare Units in Joinville based on National Registry of Health Establishments (CNES - Cadastro Nacional de Estabelecimentos de Saúde).",,"Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/hospital-department-valueset,1.0.1,active,,HospitalDepartment_ValueSet,ValueSet for Hospital Department,"This ValueSet includes the hospital departments responsible for taking care of stroke patients.",,"Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/molicavc-cvdcomorbidities-valueset,1.0.1,active,,CardiovascularComorbidities_ValueSet,ValueSet of Cardiovascular Comorbidities," Indicate which comorbidities the patient is living with. Select all conditions that apply at every annual follow-up.",,"Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/molicavc-referencelocation-valueset,1.0.1,active,,MolicAVC_ReferenceLocation_ValueSet,ValueSet of Reference Location,"Indicate and classify where the patient was referred.",,"Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/professionalcode-valueset,1.0.1,active,,ProfessionalCode_ValueSet,ValueSet of Professional Code,"This ValueSet is integral to the Molic-AVC project and details codes for professionals serving stroke patients in Brazil.",,"Other"
https://molic-avc.gabriellesantosleandro.com/ValueSet/type-healthcare-unit-valueset,1.0.1,active,,MolicAVC_CodeHealthcareUnitValueSet,Type of Healthcare Unit ValueSet,"This ValueSet details codes for healthcare units serving stroke patients in Brazil.",,"Other"
